Heures_Etudiees,Presence,Implication_Parentale,Acces_aux_Ressources,Activites_Extrascolaires,Heures_Sommeil,Scores_Precedents,Niveau_Motivation,Acces_Internet,Sessions_Tutorat,Revenu_Famille,Qualite_Enseignant,Type_Ecole,Influence_Entourage,Activite_Physique,Troubles_Apprentissage,Niveau_Education_Parents,Distance_Maison,Genre,Score_Examen
29,71,Haut,Moyen,Non,7,92,Bas,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,69
7,84,Moyen,Haut,Oui,7,100,Bas,Oui,3,Bas,Moyen,Privee,Negative,4,Oui,Lycee,Moderee,Homme,64
23,83,Moyen,Bas,Non,7,67,Moyen,Oui,3,Bas,Bas,Publique,Negative,4,Non,Lycee,Moderee,Femme,66
21,93,Haut,Bas,Non,6,87,Moyen,Oui,1,Bas,Haut,Publique,Positif,2,Non,Lycee,Proche,Femme,70
12,84,Bas,Moyen,Non,7,50,Moyen,Oui,3,Haut,Haut,Publique,Neutre,3,Non,Lycee,Proche,Homme,65
20,68,Haut,Moyen,Oui,7,55,Haut,Oui,0,Bas,Bas,Publique,Positif,3,Oui,Lycee,Proche,Femme,63
18,78,Bas,Haut,Oui,9,83,Moyen,Oui,2,Bas,Moyen,Privee,Negative,2,Non,Master,Moderee,Femme,66
13,95,Moyen,Haut,Oui,8,63,Moyen,Oui,3,Moyen,Moyen,Privee,Neutre,2,Non,Master,Proche,Femme,70
17,100,Haut,Haut,Non,8,63,Bas,Oui,1,Bas,Moyen,Privee,Positif,5,Non,Lycee,Proche,Homme,71
17,76,Moyen,Haut,Oui,8,95,Bas,Oui,1,Bas,Moyen,Privee,Neutre,4,Non,Master,Proche,Femme,67
20,79,Moyen,Moyen,Non,8,83,Moyen,Oui,3,Bas,Moyen,Privee,Neutre,4,Non,Licence,Moderee,Homme,67
17,87,Moyen,Moyen,Oui,8,92,Moyen,Non,3,Haut,Bas,Publique,Negative,2,Non,Licence,Proche,Homme,68
17,90,Haut,Moyen,Non,8,82,Moyen,Oui,0,Moyen,Haut,Publique,Neutre,4,Non,Licence,Proche,Homme,70
33,95,Bas,Bas,Oui,6,77,Bas,Oui,2,Haut,Haut,Privee,Positif,3,Non,Lycee,Moderee,Femme,73
16,97,Moyen,Moyen,Oui,6,92,Bas,Oui,0,Haut,Moyen,Privee,Positif,4,Non,Licence,Proche,Homme,71
36,71,Moyen,Moyen,Oui,6,56,Moyen,Oui,2,Haut,Moyen,Publique,Positif,2,Non,Lycee,Loin,Homme,69
11,68,Moyen,Moyen,Non,6,80,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Licence,Moderee,Femme,63
19,60,Moyen,Haut,Oui,7,72,Haut,Oui,3,Bas,Haut,Publique,Positif,3,Non,Lycee,Moderee,Femme,65
22,63,Moyen,Haut,Oui,7,85,Moyen,Oui,4,Haut,Haut,Publique,Negative,3,Non,Licence,Proche,Femme,68
27,83,Haut,Bas,Non,5,60,Moyen,Oui,0,Haut,Bas,Publique,Neutre,2,Non,Licence,Moderee,Femme,68
20,76,Moyen,Bas,Non,7,52,Moyen,Oui,2,Bas,Haut,Privee,Neutre,3,Non,Lycee,Proche,Femme,64
29,76,Moyen,Moyen,Non,8,96,Bas,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Master,Moderee,Homme,94
23,69,Moyen,Moyen,Oui,6,58,Haut,Oui,0,Moyen,Moyen,Publique,Neutre,1,Non,Master,Proche,Femme,65
19,64,Moyen,Moyen,Oui,8,81,Haut,Oui,1,Moyen,Moyen,Publique,Negative,3,Oui,Lycee,Moderee,Homme,62
24,77,Haut,Moyen,Oui,7,57,Moyen,Oui,3,Moyen,Haut,Publique,Positif,2,Non,Licence,Loin,Homme,84
21,90,Moyen,Moyen,Non,6,99,Moyen,Oui,2,Bas,Moyen,Privee,Negative,3,Non,Licence,Proche,Femme,70
22,63,Haut,Bas,Non,5,53,Haut,Oui,2,Haut,Moyen,Publique,Neutre,1,Non,Master,Moderee,Homme,64
38,63,Moyen,Haut,Non,8,52,Haut,Oui,1,Moyen,Moyen,Privee,Positif,3,Non,Licence,Moderee,Homme,69
18,78,Haut,Bas,Oui,7,85,Haut,Oui,3,Bas,Bas,Publique,Negative,2,Non,Licence,Proche,Homme,67
25,70,Bas,Haut,Non,8,73,Haut,Oui,1,Bas,Bas,Publique,Negative,2,Non,Master,Proche,Homme,65
29,83,Haut,Haut,Non,5,99,Moyen,Oui,0,Moyen,Haut,Publique,Neutre,4,Non,Licence,Proche,Femme,73
18,75,Moyen,Moyen,Oui,7,66,Haut,Oui,1,Haut,Haut,Publique,Positif,4,Non,Lycee,Proche,Homme,67
20,79,Haut,Haut,Oui,7,85,Bas,Oui,2,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Homme,69
11,65,Moyen,Bas,Oui,5,62,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,2,Non,Licence,Loin,Femme,60
21,100,Bas,Haut,Non,6,94,Moyen,Non,1,Haut,Moyen,Publique,Positif,3,Non,Licence,Moderee,Femme,72
27,90,Haut,Haut,Non,7,92,Moyen,Oui,0,Bas,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Femme,72
23,86,Moyen,Moyen,Oui,8,71,Haut,Oui,3,Moyen,Moyen,Publique,Neutre,4,Non,Licence,Proche,Femme,71
24,70,Moyen,Haut,Oui,9,52,Haut,Oui,1,Bas,Moyen,Publique,Positif,2,Non,Master,Moderee,Homme,85
25,82,Moyen,Moyen,Oui,8,65,Moyen,Oui,0,Haut,Moyen,Privee,Neutre,4,Non,Lycee,Proche,Homme,69
21,72,Haut,Haut,Non,5,73,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,67
27,88,Moyen,Haut,Non,7,72,Moyen,Oui,1,Bas,Haut,Publique,Positif,1,Non,Lycee,Proche,Femme,71
14,70,Moyen,Moyen,Oui,9,91,Haut,Oui,2,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Femme,65
17,76,Moyen,Moyen,Oui,8,79,Bas,Non,1,Bas,Moyen,Publique,Neutre,4,Oui,Master,Loin,Femme,63
28,85,Moyen,Bas,Non,7,59,Bas,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Master,Loin,Homme,67
19,94,Bas,Moyen,Non,7,62,Moyen,Oui,0,Moyen,Moyen,Publique,Negative,3,Oui,Lycee,Moderee,Homme,65
28,76,Bas,Moyen,Oui,8,66,Moyen,Oui,5,Haut,Bas,Publique,Positif,4,Non,Licence,Moderee,Homme,70
14,71,Haut,Haut,Oui,8,89,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,3,Non,Master,Proche,Femme,66
15,91,Moyen,Haut,Oui,4,72,Bas,Oui,1,Haut,Haut,Privee,Neutre,2,Non,Lycee,Proche,Homme,69
17,65,Moyen,Moyen,Non,6,61,Moyen,Oui,5,Bas,Moyen,Publique,Positif,4,Non,Lycee,Proche,Femme,64
28,66,Moyen,Bas,Oui,4,98,Moyen,Oui,0,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Femme,67
12,64,Moyen,Bas,Non,5,67,Moyen,Oui,3,Bas,Moyen,Privee,Positif,2,Oui,Lycee,Proche,Homme,59
12,87,Moyen,Moyen,Oui,7,53,Bas,Oui,2,Moyen,Moyen,Privee,Neutre,1,Non,Licence,Proche,Homme,65
27,81,Moyen,Moyen,Non,8,78,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,68
20,93,Bas,Bas,Oui,8,69,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Homme,67
23,67,Moyen,Moyen,Non,8,71,Haut,Oui,2,Moyen,Moyen,Publique,Neutre,4,Non,Licence,Moderee,Femme,66
9,73,Moyen,Bas,Oui,7,95,Moyen,Non,3,Bas,Moyen,Privee,Negative,3,Non,Master,Proche,Homme,62
26,93,Haut,Bas,Non,6,94,Moyen,Oui,6,Haut,Moyen,Privee,Negative,4,Non,Lycee,Proche,Femme,74
23,66,Moyen,Haut,Non,6,90,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,66
28,65,Moyen,Moyen,Oui,5,59,Haut,Oui,2,Bas,Moyen,Privee,Neutre,5,Non,Lycee,Proche,Homme,67
19,89,Moyen,Moyen,Oui,6,55,Moyen,Oui,0,Moyen,Haut,Publique,Positif,2,Non,Master,Moderee,Homme,68
31,96,Haut,Haut,Oui,9,65,Haut,Oui,0,Bas,Moyen,Privee,Positif,2,Non,Lycee,Loin,Homme,74
28,78,Haut,Moyen,Non,8,87,Bas,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,71
24,68,Bas,Haut,Non,7,51,Moyen,Oui,0,Bas,Bas,Privee,Neutre,4,Non,Lycee,Proche,Femme,63
18,94,Bas,Bas,Oui,7,53,Bas,Oui,3,Moyen,Haut,Privee,Neutre,2,Non,Lycee,Proche,Femme,67
24,92,Moyen,Haut,Non,8,78,Haut,Oui,0,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,71
32,64,Bas,Bas,Oui,6,97,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,5,Non,Licence,Moderee,Homme,66
13,90,Moyen,Haut,Non,4,99,Haut,Oui,1,Haut,Moyen,Publique,Neutre,4,Oui,Licence,Moderee,Homme,69
16,84,Moyen,Moyen,Non,7,65,Bas,Oui,1,Haut,Haut,Publique,Negative,3,Non,Lycee,Moderee,Homme,65
16,86,Bas,Bas,Oui,5,82,Bas,Oui,0,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Femme,63
16,73,Haut,Moyen,Oui,7,81,Moyen,Oui,1,Haut,Haut,Publique,Negative,4,Non,Master,Proche,Homme,67
14,81,Haut,Moyen,Oui,5,95,Bas,Oui,2,Bas,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,68
19,99,Haut,Moyen,Oui,6,100,Moyen,Oui,1,Bas,Moyen,Privee,Positif,1,Non,Lycee,Moderee,Homme,72
23,62,Haut,Bas,Non,5,87,Moyen,Oui,1,Haut,Bas,Privee,Positif,3,Non,Lycee,Proche,Homme,65
29,72,Moyen,Moyen,Non,7,68,Bas,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Licence,Proche,Femme,67
26,79,Moyen,Bas,Oui,5,63,Moyen,Oui,0,Bas,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,66
22,60,Bas,Moyen,Non,7,99,Moyen,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Licence,Moderee,Homme,63
20,63,Bas,Moyen,Oui,7,75,Bas,Oui,2,Moyen,Haut,Publique,Neutre,2,Non,Lycee,Proche,Femme,63
20,98,Moyen,Moyen,Non,6,80,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,2,Non,Licence,Moderee,Homme,70
21,80,Haut,Bas,Oui,6,52,Moyen,Oui,1,Bas,Moyen,Publique,Negative,4,Non,Lycee,Proche,Homme,65
14,84,Moyen,Moyen,Oui,6,96,Moyen,Non,2,Bas,Moyen,Privee,Neutre,2,Non,Master,Loin,Homme,66
20,62,Bas,Moyen,Non,8,79,Haut,Oui,2,Bas,Moyen,Publique,Positif,1,Non,Lycee,Proche,Femme,62
15,98,Haut,Moyen,Non,6,58,Haut,Oui,0,Bas,Haut,Publique,Positif,3,Non,Licence,Proche,Homme,69
19,94,Bas,Moyen,Oui,5,95,Moyen,Oui,3,Bas,Bas,Publique,Positif,2,Non,Lycee,Moderee,Homme,69
21,83,Moyen,Moyen,Oui,8,75,Haut,Oui,1,Bas,Haut,Publique,Neutre,2,Non,Lycee,Loin,Homme,67
12,82,Bas,Moyen,Non,9,79,Haut,Oui,0,Bas,Moyen,Privee,Positif,2,Non,Licence,Moderee,Femme,63
31,69,Moyen,Moyen,Non,7,52,Moyen,Non,2,Haut,Bas,Publique,Neutre,5,Non,Licence,Loin,Homme,92
24,89,Bas,Haut,Oui,6,60,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,2,Non,Lycee,Proche,Homme,68
16,82,Bas,Haut,Non,7,75,Moyen,Oui,0,Bas,Moyen,Publique,Negative,2,Non,Master,Moderee,Femme,64
23,100,Haut,Bas,Oui,4,59,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Femme,72
19,75,Moyen,Haut,Non,8,64,Moyen,Oui,2,Haut,Bas,Publique,Negative,5,Non,Master,Moderee,Femme,67
27,92,Moyen,Moyen,Oui,10,86,Haut,Oui,0,Bas,Bas,Privee,Positif,3,Non,Lycee,Moderee,Homme,71
25,91,Bas,Moyen,Non,7,72,Moyen,Oui,1,Moyen,Haut,Privee,Neutre,3,Non,Licence,Loin,Homme,69
25,88,Moyen,Moyen,Oui,8,95,Bas,Oui,1,Haut,Haut,Publique,Neutre,4,Non,Lycee,Proche,Femme,72
22,82,Moyen,Bas,Non,5,54,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Homme,66
26,64,Haut,Moyen,Oui,7,92,Bas,Oui,2,Bas,Haut,Privee,Positif,4,Non,Licence,Moderee,Femme,68
12,72,Moyen,Moyen,Non,6,88,Haut,Oui,2,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,65
28,95,Bas,Moyen,Non,8,52,Haut,Oui,3,Haut,Haut,Publique,Negative,4,Non,Licence,Proche,Homme,72
18,85,Haut,Moyen,Oui,6,74,Moyen,Oui,3,Bas,Moyen,Privee,Negative,2,Non,Licence,Loin,Homme,67
22,92,Haut,Bas,Oui,5,95,Bas,Oui,0,Bas,Bas,Publique,Positif,3,Non,Master,Proche,Homme,70
23,69,Moyen,Bas,Oui,8,66,Bas,Non,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Loin,Homme,63
19,71,Haut,Moyen,Oui,7,99,Bas,Oui,0,Bas,Haut,Publique,Negative,4,Non,Lycee,Moderee,Femme,65
30,63,Haut,Haut,Non,8,97,Moyen,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,69
13,77,Moyen,Moyen,Oui,10,55,Bas,Oui,2,Bas,Moyen,Privee,Positif,3,Non,Licence,Moderee,Homme,63
19,85,Moyen,Moyen,Oui,7,86,Moyen,Oui,0,Bas,Moyen,Publique,Positif,2,Non,Licence,Moderee,Femme,67
14,90,Moyen,Moyen,Oui,9,56,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Femme,65
19,80,Bas,Bas,Non,8,99,Haut,Oui,1,Bas,Moyen,Publique,Positif,4,Non,Master,Proche,Homme,67
21,74,Moyen,Haut,Oui,6,77,Haut,Non,0,Moyen,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,66
16,86,Moyen,Bas,Non,7,94,Bas,Oui,0,Bas,Moyen,Privee,Positif,4,Non,Lycee,Proche,Homme,66
26,86,Bas,Haut,Oui,7,82,Moyen,Oui,2,Bas,Moyen,Privee,Positif,3,Non,Lycee,Moderee,Femme,70
14,93,Moyen,Bas,Oui,5,75,Bas,Oui,0,Moyen,Haut,Publique,Negative,3,Non,Lycee,Moderee,Homme,65
27,74,Moyen,Haut,Non,6,54,Moyen,Oui,3,Moyen,Moyen,Publique,Neutre,3,Non,Licence,Proche,Femme,69
21,89,Moyen,Moyen,Non,4,57,Moyen,Oui,1,Haut,Moyen,Privee,Positif,2,Non,Lycee,Proche,Femme,68
20,75,Moyen,Bas,Oui,6,59,Moyen,Oui,2,Moyen,Moyen,Publique,Negative,1,Non,Master,Moderee,Homme,64
21,67,Bas,Moyen,Oui,9,93,Haut,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Licence,Proche,Homme,66
36,88,Moyen,Haut,Non,8,99,Haut,Oui,0,Bas,Moyen,Privee,Negative,3,Non,Licence,Proche,Femme,74
14,85,Moyen,Moyen,Oui,8,54,Bas,Oui,1,Haut,Moyen,Privee,Negative,4,Non,Master,Moderee,Homme,65
19,91,Moyen,Bas,Oui,8,74,Bas,Oui,4,Moyen,Moyen,Publique,Neutre,2,Oui,Master,Proche,Femme,69
26,97,Haut,Bas,Oui,6,66,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,1,Non,Licence,Proche,Femme,73
13,96,Moyen,Haut,Non,8,62,Moyen,Oui,0,Haut,Moyen,Privee,Neutre,2,Non,Master,Proche,Homme,69
31,92,Moyen,Moyen,Oui,9,54,Moyen,Non,1,Bas,Moyen,Privee,Positif,3,Non,Licence,Proche,Homme,71
12,79,Moyen,Moyen,Non,8,73,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Proche,Homme,65
20,92,Moyen,Bas,Non,7,53,Moyen,Oui,2,Moyen,Haut,Privee,Positif,2,Non,Licence,Loin,Homme,68
22,63,Moyen,Moyen,Oui,7,99,Bas,Oui,3,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Moderee,Homme,65
33,64,Moyen,Moyen,Non,8,52,Bas,Non,3,Haut,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,67
20,63,Moyen,Moyen,Oui,6,94,Moyen,Non,2,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Loin,Femme,63
30,70,Haut,Bas,Non,6,84,Haut,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Master,Proche,Homme,70
17,72,Moyen,Moyen,Non,8,61,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Master,Moderee,Homme,64
25,71,Moyen,Bas,Oui,8,74,Bas,Oui,4,Moyen,Moyen,Publique,Positif,4,Oui,Master,Proche,Homme,67
20,89,Moyen,Haut,Non,7,84,Bas,Oui,5,Haut,Moyen,Publique,Neutre,3,Non,Master,Moderee,Homme,72
20,83,Haut,Moyen,Oui,6,73,Moyen,Oui,0,Haut,Moyen,Publique,Positif,3,Non,Licence,Loin,Homme,68
28,84,Haut,Moyen,Oui,6,92,Moyen,Oui,1,Moyen,Moyen,Publique,Negative,3,Oui,Lycee,Proche,Femme,70
25,77,Bas,Moyen,Oui,7,54,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,1,Non,Licence,Moderee,Homme,66
34,97,Moyen,Moyen,Non,8,60,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Proche,Homme,74
13,99,Haut,Bas,Non,7,83,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Master,Loin,Femme,69
12,70,Moyen,Haut,Non,7,81,Haut,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,63
29,72,Bas,Moyen,Non,5,50,Bas,Oui,0,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Femme,64
22,72,Bas,Haut,Non,6,78,Bas,Non,1,Bas,Haut,Publique,Neutre,3,Non,Master,Proche,Homme,65
6,76,Moyen,Moyen,Oui,8,63,Moyen,Oui,5,Moyen,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,64
19,76,Moyen,Moyen,Oui,6,65,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,4,Oui,Lycee,Proche,Femme,63
10,75,Moyen,Moyen,Oui,4,90,Moyen,Oui,3,Moyen,Haut,Publique,Positif,3,Oui,Master,Moderee,Homme,65
19,99,Bas,Haut,Non,9,67,Bas,Oui,3,Haut,Moyen,Publique,Neutre,1,Non,Licence,Moderee,Homme,70
33,71,Bas,Moyen,Non,5,84,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,68
13,62,Bas,Haut,Non,7,99,Moyen,Oui,4,Moyen,Bas,Publique,Positif,1,Non,Master,Moderee,Femme,63
25,60,Bas,Haut,Non,8,98,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,5,Non,Master,Proche,Femme,67
18,91,Moyen,Moyen,Non,5,52,Moyen,Oui,2,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Moderee,Femme,66
16,75,Bas,Bas,Oui,5,86,Moyen,Oui,0,Bas,Moyen,Publique,Positif,1,Non,Licence,Moderee,Femme,62
13,61,Haut,Bas,Non,7,68,Bas,Non,1,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Homme,58
11,61,Bas,Moyen,Oui,7,90,Haut,Oui,0,Moyen,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,61
23,64,Moyen,Moyen,Non,6,51,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,5,Non,Licence,Proche,Homme,64
17,63,Haut,Moyen,Non,9,53,Haut,Oui,1,Bas,Haut,Publique,Neutre,4,Non,Licence,Moderee,Homme,63
19,89,Haut,Bas,Oui,7,64,Moyen,Oui,2,Bas,Moyen,Publique,Positif,4,Oui,Master,Moderee,Femme,68
23,96,Bas,Moyen,Oui,10,80,Bas,Oui,3,Bas,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,71
27,83,Moyen,Moyen,Oui,8,66,Moyen,Oui,3,Moyen,Moyen,Publique,Positif,4,Non,Licence,Loin,Femme,70
20,92,Moyen,Haut,Oui,4,82,Haut,Oui,0,Moyen,Moyen,Publique,Neutre,4,Non,Master,Proche,Homme,72
27,80,Moyen,Bas,Oui,9,80,Moyen,Oui,0,Haut,Moyen,Publique,Neutre,2,Oui,Lycee,Moderee,Homme,66
27,85,Bas,Haut,Non,6,63,Bas,Oui,1,Bas,Moyen,Publique,Negative,2,Non,Licence,Proche,Homme,68
22,96,Bas,Haut,Oui,10,84,Bas,Oui,1,Haut,Haut,Publique,Negative,3,Non,Lycee,Proche,Homme,71
20,64,Moyen,Moyen,Oui,6,57,Moyen,Oui,3,Bas,Haut,Publique,Neutre,4,Non,Licence,Proche,Femme,65
21,96,Moyen,Moyen,Oui,9,87,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,6,Oui,Lycee,Proche,Femme,70
20,90,Moyen,Bas,Oui,8,97,Bas,Oui,1,Moyen,Bas,Privee,Neutre,2,Non,Lycee,Proche,Femme,68
25,75,Moyen,Bas,Oui,8,75,Haut,Oui,2,Haut,Haut,Privee,Negative,4,Oui,Master,Proche,Homme,68
26,72,Bas,Haut,Non,8,85,Moyen,Oui,2,Bas,Moyen,Publique,Negative,3,Non,Lycee,Proche,Homme,67
17,87,Bas,Bas,Oui,9,71,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,3,Non,Licence,Moderee,Femme,65
24,95,Moyen,Haut,Oui,7,71,Haut,Oui,1,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,74
23,76,Moyen,Haut,Oui,8,98,Moyen,Oui,0,Moyen,Bas,Publique,Neutre,2,Non,Master,Moderee,Femme,69
18,93,Bas,Haut,Oui,6,80,Moyen,Oui,1,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Proche,Homme,69
18,97,Haut,Bas,Oui,7,79,Moyen,Oui,3,Haut,Moyen,Privee,Positif,3,Non,Lycee,Loin,Homme,71
19,69,Bas,Bas,Non,7,90,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,1,Non,Licence,Proche,Homme,62
22,92,Moyen,Moyen,Oui,6,94,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,71
22,75,Moyen,Haut,Non,6,54,Bas,Oui,4,Bas,Haut,Publique,Positif,4,Non,Lycee,Proche,Homme,68
19,100,Haut,Bas,Oui,5,55,Bas,Oui,2,Bas,Moyen,Publique,Positif,4,Non,Lycee,Moderee,Homme,69
24,83,Haut,Moyen,Non,4,66,Haut,Oui,2,Moyen,Haut,Privee,Positif,4,Oui,Master,Moderee,Homme,70
17,79,Bas,Bas,Oui,10,88,Bas,Oui,3,Moyen,Haut,Privee,Neutre,3,Non,Lycee,Moderee,Femme,65
15,95,Moyen,Moyen,Non,7,93,Moyen,Oui,2,Bas,Moyen,Publique,Positif,4,Non,Licence,Moderee,Homme,70
17,66,Haut,Haut,Non,5,64,Bas,Oui,0,Moyen,Haut,Privee,Neutre,2,Non,Licence,Proche,Homme,64
16,69,Haut,Haut,Oui,7,85,Moyen,Oui,0,Haut,Haut,Privee,Negative,3,Non,Lycee,Proche,Femme,66
18,91,Haut,Moyen,Non,8,86,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,4,Oui,Lycee,Moderee,Homme,69
15,86,Haut,Haut,Oui,10,68,Moyen,Oui,0,Haut,Moyen,Publique,Neutre,5,Non,Licence,Proche,Homme,69
16,79,Haut,Moyen,Oui,6,64,Moyen,Oui,4,Bas,Bas,Publique,Positif,4,Oui,Licence,Proche,Homme,67
15,85,Bas,Moyen,Oui,7,89,Haut,Oui,0,Moyen,Moyen,Publique,Negative,4,Non,Licence,Moderee,Femme,66
25,88,Moyen,Bas,Oui,8,62,Bas,Oui,2,Bas,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Femme,68
24,93,Haut,Moyen,Oui,8,96,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,1,Non,Master,Moderee,Homme,73
20,96,Moyen,Moyen,Non,7,78,Moyen,Oui,1,Haut,Haut,Publique,Neutre,2,Non,Lycee,Proche,Homme,70
23,62,Moyen,Bas,Oui,4,70,Haut,Oui,3,Moyen,Haut,Publique,Positif,2,Non,Licence,Moderee,Femme,65
16,74,Moyen,Haut,Oui,7,74,Bas,Oui,4,Bas,Bas,Privee,Positif,3,Non,Lycee,Proche,Homme,66
23,96,Moyen,Moyen,Oui,8,62,Moyen,Oui,0,Bas,Haut,Publique,Neutre,4,Non,Lycee,Moderee,Femme,69
21,62,Moyen,Bas,Oui,7,51,Bas,Oui,0,Bas,Moyen,Privee,Positif,4,Non,Lycee,Proche,Femme,61
29,83,Moyen,Bas,Oui,6,77,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,70
20,100,Moyen,Moyen,Oui,8,91,Moyen,Oui,3,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,72
21,71,Moyen,Moyen,Non,7,58,Bas,Oui,3,Bas,Moyen,Publique,Negative,5,Non,Licence,Proche,Femme,65
11,89,Bas,Haut,Non,9,69,Bas,Oui,1,Bas,Bas,Publique,Neutre,3,Non,Lycee,Proche,Homme,64
22,66,Moyen,Bas,Oui,10,95,Moyen,Oui,1,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Proche,Homme,64
17,85,Haut,Moyen,Oui,10,66,Moyen,Oui,1,Haut,Moyen,Publique,Neutre,1,Oui,Master,Moderee,Homme,67
30,85,Moyen,Moyen,Non,4,83,Bas,Oui,2,Haut,Haut,Publique,Positif,3,Non,Master,Proche,Femme,74
23,67,Haut,Haut,Oui,8,69,Bas,Oui,1,Haut,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Femme,67
20,89,Haut,Moyen,Oui,6,70,Bas,Oui,1,Bas,Moyen,Privee,Positif,3,Non,Lycee,Moderee,Femme,68
18,73,Moyen,Moyen,Non,5,65,Moyen,Oui,1,Bas,Haut,Publique,Negative,3,Non,Licence,Moderee,Femme,63
17,77,Moyen,Haut,Oui,10,93,Bas,Oui,3,Haut,Haut,Privee,Positif,1,Non,Licence,Loin,Femme,68
18,64,Moyen,Haut,Oui,5,76,Bas,Oui,1,Bas,Moyen,Publique,Positif,4,Non,Lycee,Moderee,Homme,64
23,92,Haut,Haut,Non,9,58,Moyen,Oui,2,Bas,Moyen,Privee,Neutre,1,Non,Master,Proche,Femme,71
20,81,Moyen,Bas,Non,8,69,Moyen,Oui,1,Moyen,Moyen,Privee,Neutre,2,Non,Lycee,Proche,Femme,65
19,68,Haut,Haut,Non,6,66,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Loin,Femme,65
